gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedMedia	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
1241156419																										urn:uuid:43987607-98ab-45f3-b744-331a9856cffb																																	nbf	so2-mosses			HumanObservation			"{""ValidationStatus"":""Approved Media""}"	urn:uuid:43987607-98ab-45f3-b744-331a9856cffb	12238418	None	Anders Breili	0				None					None		None		None		NBF/SO-Plants/2367734	None	None															2014	10	9			None									None				NORWAY		Sogn og Fjordane	Sogn og Fjordane		Sørdalen NR, V for Langevatnet, Bremanger, Sf				None			None					61.8238884	5.4129874		10			None			None	None									None																				None			None		validated										Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum		None	None			(Hook.) Steph.					
1241156397																										urn:uuid:9dd1e705-749a-404d-abf6-b4666732bd03																																	nbf	so2-mosses			HumanObservation			"{""ValidationStatus"":""Approved Documented""}"	urn:uuid:9dd1e705-749a-404d-abf6-b4666732bd03	12238410	None	Perry Gunnar Larsen, Dag Holtan	0				None					None		None		None		NBF/SO-Plants/1639621	None	None															2010	6	23			None									None				NORWAY		Møre og Romsdal	Møre og Romsdal		Reindalen, Sykkylven, Mr				None			None					62.2816099	6.6319383		1			None			None	None									None																				None			None		validated										Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum		None	None			(Hook.) Steph.					
1241155298																										urn:uuid:2de5fd30-6eeb-4edc-ab0b-71c331658a17																																	nbf	so2-mosses			HumanObservation			"{""ValidationStatus"":""Approved Documented""}"	urn:uuid:2de5fd30-6eeb-4edc-ab0b-71c331658a17	12237420	None	Perry Gunnar Larsen, Dag Holtan	0				None					None		None		None		NBF/SO-Plants/2101988	None	None															2013	6	15			None									None				NORWAY		Møre og Romsdal	Møre og Romsdal		Regndalselva, Sykkylven, Mr				None			None					62.2828718	6.632675		10			None			None	None									None																				None			None		validated										Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum		None	None			(Hook.) Steph.					
1241155294																										urn:uuid:fa6b76fe-2457-4920-9ee5-bb227d128b5f																																	nbf	so2-mosses			HumanObservation			"{""ValidationStatus"":""Approved Documented""}"	urn:uuid:fa6b76fe-2457-4920-9ee5-bb227d128b5f	12237422	None	Henrik Weibull	0				None					None		None		None		NBF/SO-Plants/2224647	None	None															2013	9	11			None									None				NORWAY		Møre og Romsdal	Møre og Romsdal		Haldalsvatnet, Härskedalen, Eide, Mr				None			None					62.8987904	7.5792477		25			None			None	None									None																				None			None		validated										Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum		None	None			(Hook.) Steph.					
1241155285																										urn:uuid:7fbe1688-9b52-4696-ba15-d3e17b170be9																																	nbf	so2-mosses			PreservedSpecimen			"{""ValidationStatus"":""Approved Media""}"	urn:uuid:7fbe1688-9b52-4696-ba15-d3e17b170be9	12237419	None	Perry Gunnar Larsen, Dag Holtan	0				None					None		None		None		NBF/SO-Plants/1639620	None	None															2010	6	23			None									None				NORWAY		Møre og Romsdal	Møre og Romsdal		Reindalen, Sykkylven, Mr				None			None					62.2833314	6.6357203		1			None			None	None									None																				None			None		validated										Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum		None	None			(Hook.) Steph.					
1241155229																										urn:uuid:51ffb321-bd4c-4fbe-a456-a02dbb5da1c5																																	nbf	so2-mosses			HumanObservation			"{""ValidationStatus"":""Approved Documented""}"	urn:uuid:51ffb321-bd4c-4fbe-a456-a02dbb5da1c5	12237421	None	John Bjarne Jordal, Geir Gaarder, Leif Appelgren, Kristian Hassel	0				None					None		None		None		NBF/SO-Plants/2107093	None	None															2013	5	28			None									None				NORWAY		Hordaland	Hordaland		Insta Sotabotnsvatnet, ca150 m vest for, 490 moh,				None			None					60.4582785	5.9393552		10			None			None	None									None																				None			None		validated										Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum		None	None			(Hook.) Steph.					
1241155219																										urn:uuid:c8535570-f2bb-44e7-9319-4cf5dfacedef																																	nbf	so2-mosses			HumanObservation				urn:uuid:c8535570-f2bb-44e7-9319-4cf5dfacedef	12237404	None	John Bjarne Jordal, Torbjørn Høitomt, Kristin Wangen, Perry Gunnar Larsen	0				None					None		None		None		NBF/SO-Plants/2271506	None	None															2014	6	16			None									None				NORWAY		Sogn og Fjordane	Sogn og Fjordane		Botnedalen, Bremanger, Sf				None			None					61.8505359	5.4988214		5			None			None	None									None																				None			None												Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum		None	None			(Hook.) Steph.					
1241155167																										urn:uuid:b4060a00-2987-47f8-9aef-e86f3a0c34dc																																	nbf	so2-mosses			HumanObservation			"{""ValidationStatus"":""Approved Documented""}"	urn:uuid:b4060a00-2987-47f8-9aef-e86f3a0c34dc	12237296	None	Steinar Vatne	0				None					None		None		None		NBF/SO-Plants/2077739	None	None															2012	8	1			None									None				NORWAY		Sogn og Fjordane	Sogn og Fjordane		Røyrvikstøylsvatnet, halvøya, Gloppen, Sf				None			None					61.699636	5.8731135		25			None			None	None									None																				None			None		validated										Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum		None	None			(Hook.) Steph.					
1241155101																										urn:uuid:8c12fed1-846e-460a-a262-556d42615b42																																	nbf	so2-mosses			HumanObservation			"{""ValidationStatus"":""Approved Documented""}"	urn:uuid:8c12fed1-846e-460a-a262-556d42615b42	12237268	None	Perry Gunnar Larsen, Dag Holtan	0				None					None		None		None		NBF/SO-Plants/1674168	None	None															2010	7	29			None									None				NORWAY		Møre og Romsdal	Møre og Romsdal		Skarsetra, Haram, Mr				None			None					62.7941416	6.1497497		1			None			None	None									None																				None			None		validated										Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum		None	None			(Hook.) Steph.					
1241154531																										urn:uuid:13090202-c242-46ea-987c-5e9c492dcd68																																	nbf	so2-mosses			PreservedSpecimen			"{""ValidationStatus"":""Approved Media""}"	urn:uuid:13090202-c242-46ea-987c-5e9c492dcd68	12236730	None	Perry Gunnar Larsen, Dag Holtan	0				None					None		None		None		NBF/SO-Plants/1895716	None	None															2011	10	31			None									None				NORWAY		Møre og Romsdal	Møre og Romsdal		Laurdalen nær Bjørkedalen, Volda, Mr				None			None					62.0004057	6.0053814		1			None			None	None									None																				None			None		validated										Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum		None	None			(Hook.) Steph.					
1241154508																										urn:uuid:5dbdbeee-4c3a-49fe-8632-b6daf357a4cd																																	nbf	so2-mosses			HumanObservation			"{""ValidationStatus"":""Approved Documented""}"	urn:uuid:5dbdbeee-4c3a-49fe-8632-b6daf357a4cd	12236767	None	Perry Gunnar Larsen, Dag Holtan	0				None					None		None		None		NBF/SO-Plants/2101984	None	None															2013	6	15			None									None				NORWAY		Møre og Romsdal	Møre og Romsdal		Regndalselva, Sykkylven, Mr				None			None					62.2815473	6.6313724		10			None			None	None									None																				None			None		validated										Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum		None	None			(Hook.) Steph.					
1241153977																										urn:uuid:6078fddf-0734-46aa-a0bd-6b27171e11cb																																	nbf	so2-mosses			PreservedSpecimen			"{""ValidationStatus"":""Approved Media""}"	urn:uuid:6078fddf-0734-46aa-a0bd-6b27171e11cb	12236227	None	Anders Breili	3				None					None		None		None		NBF/SO-Plants/2367160	None	None															2014	10	8			None									None				NORWAY		Sogn og Fjordane	Sogn og Fjordane		Sørdalen NR, SØ for Brandevatnet, Bremanger, Sf				None			None					61.812264	5.4183144		10			None			None	None									None																				None			None		validated										Herbertus stramineus								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Herbertaceae	Herbertus		None	None			(Dumort.) Trevis.					
1241153153																										urn:uuid:5d91efeb-7355-45cd-ba1c-1409a66b764f																																	nbf	so2-mosses			HumanObservation			"{""ValidationStatus"":""Approved Documented""}"	urn:uuid:5d91efeb-7355-45cd-ba1c-1409a66b764f	12235484	None	Oddvar Olsen	0				None					None		None		None		NBF/SO-Plants/2325389	None	None															2014	6	18			None									None				NORWAY		Sogn og Fjordane	Sogn og Fjordane		Grøndalen, Bremanger, Flora, Sf				None			None					61.6918498	5.5825803		1			None			None	None									None																				None			None		validated										Herbertus stramineus								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Herbertaceae	Herbertus		None	None			(Dumort.) Trevis.					
1241153075																										urn:uuid:ad8d03f1-baf5-41a2-8ef9-07c1c54b8481																																	nbf	so2-mosses			PreservedSpecimen				urn:uuid:ad8d03f1-baf5-41a2-8ef9-07c1c54b8481	12235470	None	Henrik Weibull	0				None					None		None		None		NBF/SO-Plants/2403705	None	None															2004	5	28			None									None				NORWAY		Hordaland	Hordaland		Björndalen, Os (Ho), Ho				None			None					60.2523125	5.5626647		250			None			None	None									None																				None			None												Herbertus stramineus								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Herbertaceae	Herbertus		None	None			(Dumort.) Trevis.					
1241138901																										urn:uuid:7b183fcc-6ada-4ed8-ad2c-0e161c6cb546																																	nbf	so2-mosses			HumanObservation				urn:uuid:7b183fcc-6ada-4ed8-ad2c-0e161c6cb546	12222527	None	Torbjørn Høitomt, Solfrid Helene Lien Langmo, Kristin Wangen, Oddvar Olsen, Kåre Arnstein Lye	0				None					None		None		None		NBF/SO-Plants/2250710	None	None															2014	5	2			None									None				NORWAY		Sogn og Fjordane	Sogn og Fjordane		Vetvika - Bremanger, SF, grasflata innerst i vika,				None			None					61.8819912	4.9317419		5			None			None	None									None																				None			None												Herbertus stramineus								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Herbertaceae	Herbertus		None	None			(Dumort.) Trevis.					
1241138802																										urn:uuid:a159494a-7ed7-4f6e-99f2-d14e40c8f345																																	nbf	so2-mosses			PreservedSpecimen				urn:uuid:a159494a-7ed7-4f6e-99f2-d14e40c8f345	12222455	None	Torbjørn Høitomt, Kristin Wangen, Leif Appelgren, Perry Gunnar Larsen, Oddvar Olsen, Kristian Hassel, Kåre Arnstein Lye	0				None					None		None		None		NBF/SO-Plants/2271717	None	None															2014	6	19			None									None				NORWAY		Sogn og Fjordane	Sogn og Fjordane		Skudalen, Bremanger, Sf				None			None					61.7477065	5.0290654		5			None			None	None									None																				None			None												Herbertus stramineus								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Herbertaceae	Herbertus		None	None			(Dumort.) Trevis.					
1241138732																										urn:uuid:ba9a0402-5c7b-4f1a-b394-daa15799b2ba																																	nbf	so2-mosses			HumanObservation				urn:uuid:ba9a0402-5c7b-4f1a-b394-daa15799b2ba	12222360	None	Torbjørn Høitomt, Solfrid Helene Lien Langmo, Kristin Wangen, Perry Gunnar Larsen, Oddvar Olsen, Kåre Arnstein Lye	0				None					None		None		None		NBF/SO-Plants/2249551	None	None															2014	5	1			None									None				NORWAY		Sogn og Fjordane	Sogn og Fjordane		Botnedalen, Bremanger, Sf				None			None					61.8442715	5.4015698		5			None			None	None									None																				None			None												Herbertus stramineus								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Herbertaceae	Herbertus		None	None			(Dumort.) Trevis.					
1241138712																										urn:uuid:cc0816dc-1544-48a7-b54d-74c709468510																																	nbf	so2-mosses			PreservedSpecimen				urn:uuid:cc0816dc-1544-48a7-b54d-74c709468510	12222345	None	Torbjørn Høitomt, Solfrid Helene Lien Langmo, Geir Gaarder, Kristin Wangen, Perry Gunnar Larsen, Oddvar Olsen, Kåre Arnstein Lye	0				None					None		None		None		NBF/SO-Plants/2249567	None	None															2014	5	2			None									None				NORWAY		Sogn og Fjordane	Sogn og Fjordane		Bukkefjellet, Bremanger, Sf				None			None					61.8919599	4.9754719		5			None			None	None									None																				None			None												Herbertus stramineus								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Herbertaceae	Herbertus		None	None			(Dumort.) Trevis.					
1241138480																										urn:uuid:b0c2e38d-3b4f-441d-b8ca-9dd718157b63																																	nbf	so2-mosses			PreservedSpecimen			"{""ValidationStatus"":""Approved Media""}"	urn:uuid:b0c2e38d-3b4f-441d-b8ca-9dd718157b63	12222171	None	Torbjørn Høitomt, Perry Gunnar Larsen, Oddvar Olsen	0				None					None		None		None		NBF/SO-Plants/1936208	None	None															2012	5	19			None									None				NORWAY		Sogn og Fjordane	Sogn og Fjordane		Vågsøy, Vågsøy, Sf				None			None					61.9739688	5.0858389		1			None			None	None									None																				None			None		validated										Herbertus stramineus								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Herbertaceae	Herbertus		None	None			(Dumort.) Trevis.					
1241137132																										urn:uuid:a47eae89-0312-4178-870d-7e6980c47f35																																	nbf	so2-mosses			HumanObservation				urn:uuid:a47eae89-0312-4178-870d-7e6980c47f35	12220926	None	Torbjørn Høitomt, Kristin Wangen, Perry Gunnar Larsen, Oddvar Olsen, Kristian Hassel, Kåre Arnstein Lye	0				None					None		None		None		NBF/SO-Plants/2271726	None	None															2014	6	19			None									None				NORWAY		Sogn og Fjordane	Sogn og Fjordane		Skudalen, Bremanger, Sf				None			None					61.7405365	5.0329012		5			None			None	None									None																				None			None												Herbertus stramineus								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Herbertaceae	Herbertus		None	None			(Dumort.) Trevis.					
1241137025																										urn:uuid:047597d1-566d-4069-ac06-e04fab0aa8e6																																	nbf	so2-mosses			PreservedSpecimen				urn:uuid:047597d1-566d-4069-ac06-e04fab0aa8e6	12220834	None	Torbjørn Høitomt, Solfrid Helene Lien Langmo, Kristin Wangen, Perry Gunnar Larsen, Oddvar Olsen, Kåre Arnstein Lye	0				None					None		None		None		NBF/SO-Plants/2249550	None	None															2014	5	1			None									None				NORWAY		Sogn og Fjordane	Sogn og Fjordane		Botnedalen, Bremanger, Sf				None			None					61.8445555	5.4012105		5			None			None	None									None																				None			None												Herbertus stramineus								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Herbertaceae	Herbertus		None	None			(Dumort.) Trevis.					
1241136846																										urn:uuid:5749da12-da5d-4867-9c90-7328b6d91d95																																	nbf	so2-mosses			HumanObservation				urn:uuid:5749da12-da5d-4867-9c90-7328b6d91d95	12220611	None	Torbjørn Høitomt, Kristin Wangen, Leif Appelgren, Perry Gunnar Larsen, Oddvar Olsen, Kristian Hassel, Kåre Arnstein Lye	0				None					None		None		None		NBF/SO-Plants/2271721	None	None															2014	6	19			None									None				NORWAY		Sogn og Fjordane	Sogn og Fjordane		Skudalen, Bremanger, Sf				None			None					61.7403451	5.0350841		5			None			None	None									None																				None			None												Herbertus stramineus								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Herbertaceae	Herbertus		None	None			(Dumort.) Trevis.					
1241136371																										urn:uuid:922d3266-ff19-4f4f-89ca-a5eae63dd89c																																	nbf	so2-mosses			HumanObservation			"{""ValidationStatus"":""Approved Media""}"	urn:uuid:922d3266-ff19-4f4f-89ca-a5eae63dd89c	12220281	None	Anders Breili	0				None					None		None		None		NBF/SO-Plants/2413109	None	None															2015	2	16			None									None				NORWAY		Sogn og Fjordane	Sogn og Fjordane		Høgerinden/Bortnedalen, Bremanger, Sf				None			None					61.8476963	5.4220514		10			None			None	None									None																				None			None		validated										Herbertus stramineus								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Herbertaceae	Herbertus		None	None			(Dumort.) Trevis.					
1241136330																										urn:uuid:69a52ace-9c97-45ba-b43e-51df1792019e																																	nbf	so2-mosses			HumanObservation				urn:uuid:69a52ace-9c97-45ba-b43e-51df1792019e	12220194	None	Henrik Weibull	0				None					None		None		None		NBF/SO-Plants/2402579	None	None															2004	5	28			None									None				NORWAY		Hordaland	Hordaland		Björndalen, Os (Ho), Ho				None			None					60.2523125	5.5626647		250			None			None	None									None																				None			None												Herbertus stramineus								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Herbertaceae	Herbertus		None	None			(Dumort.) Trevis.					
